,OBJECTID_left,SchoolId,EfClass,Tract_left,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen,geometry,index_right,CensusBlock,OBJECTID_right,SURFACEROUGHNESS,SRIndex,wbID,sbtName,charDescription,CaseID,nWindChar,TerrainID,Tract_ID_Gen,OBJECTID,Tract_right,f1000yr,f1000yr_L,f1000yr_U,f1000yr_IpV,f1000yr_IpV_dmg1,f1000yr_IpV_dmg2,f1000yr_IpV_dmg3,f1000yr_IpV_dmg4,f1000yr_IpV_dmg5,f1000yr_IpV_dmg6,f1000yr_IpV_dmg7,f1000yr_IpV_dmg8
810,2455,HI001559,EFS1,15003006805,1973.0,1,2587200.0,8624.0,21.35171,-157.91178,MERBL,EDU1,Salt Lake Elem - Bldg C,1131 ALA LILIKOI,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.91178 21.35171),14983,150030068053007,14739,0.342,0.34,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003006805,136,15003006805,147.1000061,145,150,,1.0,0.9999652000732,0.9887470144570001,0.0,0.35530188743062,0.27634405465600004,238.12463980860002,9.298632921561001
811,2456,HI001560,EFS1,15003006805,1973.0,2,5005200.0,16684.0,21.35171,-157.91178,MERBL,EDU1,Salt Lake Elem - Bldg F,1131 ALA LILIKOI,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.91178 21.35171),14983,150030068053007,14739,0.342,0.34,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003006805,136,15003006805,147.1000061,145,150,,1.0,0.9999652000732,0.9887470144570001,0.0,0.35530188743062,0.27634405465600004,238.12463980860002,9.298632921561001
812,2454,HI001558,EFS1,15003006805,1972.0,1,1125250.0,6430.0,21.35171,-157.91178,WSF1,EDU1,Salt Lake Elem - Bldg A,1131 ALA LILIKOI,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.91178 21.35171),14983,150030068053007,14739,0.342,0.34,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003006805,136,15003006805,147.1000061,145,150,,0.9911678092598,0.8552586833626,0.4719489728008001,0.13379010004000003,0.41953356234404005,0.25190135693266,311.72013740642404,12.740634631418203
813,2306,HI001410,EFS1,15003010802,1960.0,1,1562400.0,5208.0,21.444325,-157.749199,MERBL,EDU1,Mokapu Elementary - Bldg A,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010802,249,15003010802,144.3999939,145,150,,0.9990591989752,0.98949999085,0.8409046972638,0.0,0.20178165937331996,0.13921691636425998,143.72527957041999,5.6074339208285995
814,2312,HI001416,EFS1,15003010802,1994.0,1,1388700.0,4629.0,21.444325,-157.749199,MERBL,EDU1,Mokapu Elementary - Bldg O,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010802,249,15003010802,144.3999939,145,150,,0.9990591989752,0.98949999085,0.8409046972638,0.0,0.20178165937331996,0.13921691636425998,143.72527957041999,5.6074339208285995
815,2307,HI001411,EFS1,15003010802,1960.0,1,911400.0,5208.0,21.444325,-157.749199,WSF1,EDU1,Mokapu Elementary - Bldg B,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010802,249,15003010802,144.3999939,145,150,,0.9546043723914001,0.645341885137,0.18024866395779995,0.02182876338779999,0.21565787274926002,0.09047790107366199,189.394723649556,6.278341638676399
816,2308,HI001412,EFS1,15003010802,1960.0,1,588000.0,3360.0,21.444325,-157.749199,WSF1,EDU1,Mokapu Elementary - Bldg C,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010802,249,15003010802,144.3999939,145,150,,0.9546043723914001,0.645341885137,0.18024866395779995,0.02182876338779999,0.21565787274926002,0.09047790107366199,189.394723649556,6.278341638676399
817,2309,HI001413,EFS1,15003010802,1960.0,1,588000.0,3360.0,21.444325,-157.749199,WSF1,EDU1,Mokapu Elementary - Bldg D,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010802,249,15003010802,144.3999939,145,150,,0.9546043723914001,0.645341885137,0.18024866395779995,0.02182876338779999,0.21565787274926002,0.09047790107366199,189.394723649556,6.278341638676399
818,2310,HI001414,EFS1,15003010802,1960.0,1,588000.0,3360.0,21.444325,-157.749199,WSF1,EDU1,Mokapu Elementary - Bldg E,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010802,249,15003010802,144.3999939,145,150,,0.9546043723914001,0.645341885137,0.18024866395779995,0.02182876338779999,0.21565787274926002,0.09047790107366199,189.394723649556,6.278341638676399
819,2311,HI001415,EFS1,15003010802,1960.0,1,541800.0,3096.0,21.444325,-157.749199,WSF1,EDU1,Mokapu Elementary - Bldg F,800 MOKAPU RD KMCAS,KANEOHE,96863.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749199 21.444325),10116,150030108021040,10044,0.454,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010802,249,15003010802,144.3999939,145,150,,0.9546043723914001,0.645341885137,0.18024866395779995,0.02182876338779999,0.21565787274926002,0.09047790107366199,189.394723649556,6.278341638676399
820,2313,HI001417,EFS1,15003007200,1960.0,1,1348800.0,4496.0,21.342973999999998,-157.940894,MERBL,EDU1,Mokulele Elementary - Bldg A,3903 KAM HWY,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.940894 21.342974),7246,150030071001001,11731,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007100,142,15003007100,142.1000061,140,145,,0.9967646050386,0.9803022212402,0.7930391219390001,0.0,0.17611534653148,0.11903189148644001,126.87424381020001,4.91623180133
821,2314,HI001418,EFS1,15003007200,1960.0,1,1348800.0,4496.0,21.342973999999998,-157.940894,MERBL,EDU1,Mokulele Elementary - Bldg B,3903 KAM HWY,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.940894 21.342974),7246,150030071001001,11731,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007100,142,15003007100,142.1000061,140,145,,0.9967646050386,0.9803022212402,0.7930391219390001,0.0,0.17611534653148,0.11903189148644001,126.87424381020001,4.91623180133
822,2315,HI001419,EFS1,15003007200,1961.0,2,3444000.0,11480.0,21.342973999999998,-157.940894,MERBL,EDU1,Mokulele Elementary - Bldg C,3903 KAM HWY,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.940894 21.342974),7246,150030071001001,11731,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007100,142,15003007100,142.1000061,140,145,,0.9967646050386,0.9803022212402,0.7930391219390001,0.0,0.17611534653148,0.11903189148644001,126.87424381020001,4.91623180133
823,2317,HI001421,EFS1,15003007200,1967.0,2,3459600.0,11532.0,21.342973999999998,-157.940894,MERBL,EDU1,Mokulele Elementary - Bldg F,3903 KAM HWY,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.940894 21.342974),7246,150030071001001,11731,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007100,142,15003007100,142.1000061,140,145,,0.9967646050386,0.9803022212402,0.7930391219390001,0.0,0.17611534653148,0.11903189148644001,126.87424381020001,4.91623180133
824,2329,HI001433,EFS1,15003007100,1954.0,2,6183000.0,20610.0,21.340887,-157.93510600000002,MERBL,EDU1,Nimitz Elementary - Bldg C,520 MAIN,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.935106 21.340887),9395,150030071001010,9294,0.459,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007100,142,15003007100,142.1000061,140,145,,0.9967646050386,0.9803022212402,0.7930391219390001,0.0,0.17611534653148,0.11903189148644001,126.87424381020001,4.91623180133
825,2316,HI001420,EFS1,15003007200,1961.0,1,1129275.0,6453.0,21.342973999999998,-157.940894,WSF1,EDU1,Mokulele Elementary - Bldg E,3903 KAM HWY,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.940894 21.342974),7246,150030071001001,11731,0.475,0.48,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007100,142,15003007100,142.1000061,140,145,,0.9347754474214001,0.5954385287344,0.15336068470460001,0.016271819263800006,0.19273214627528004,0.07640171814519801,175.639287765168,5.6383485175106
826,2318,HI001422,EFS1,15003007810,1972.0,1,5154000.0,17180.0,21.413165,-157.95470500000002,MERBL,EDU1,Momilani Elementary - Bldg B,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.954705 21.413165),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
827,2355,HI001459,EFS1,15003007810,1972.0,3,4936500.0,16455.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg C,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
828,2356,HI001460,EFS1,15003007810,1972.0,3,4167300.0,13891.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg D,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
829,2357,HI001461,EFS1,15003007810,1972.0,2,4987800.0,16626.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg E,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
830,2358,HI001462,EFS1,15003007810,1972.0,1,1114500.0,3715.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg F,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
831,2360,HI001464,EFS1,15003007810,1972.0,1,7827900.0,26093.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg H,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
832,2361,HI001465,EFS1,15003007810,1976.0,1,2041200.0,6804.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg I,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
833,2362,HI001466,EFS1,15003007810,1973.0,1,2811600.0,9372.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg K,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
834,2365,HI001469,EFS1,15003007810,1979.0,2,7134600.0,23782.0,21.414834,-157.952268,MERBL,EDU1,Pearl City High - Bldg O,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.998041,0.93922,0.0,0.26450569999999995,0.1856305,185.09009999999998,7.334950999999999
835,2359,HI001463,EFS1,15003007810,1972.0,1,2287775.0,13073.0,21.414834,-157.952268,WSF1,EDU1,Pearl City High - Bldg G,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007810,158,15003007810,150.5,150,155,,0.981089,0.7600199999999999,0.31755900000000004,0.060812,0.3046001,0.1432938,242.76005999999998,9.108125000000001
836,2353,HI001457,EFS1,15003007810,1971.0,4,4662900.0,15543.0,21.414834,-157.952268,MERBM,EDU1,Pearl City High - Bldg A,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1461,MERBM,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.9994130000000001,0.747452,0.002997,0.1911518,0.09475323000000001,147.373,7.8911929999999995
837,2354,HI001458,EFS1,15003007810,1971.0,4,6940500.0,23135.0,21.414834,-157.952268,MERBM,EDU1,Pearl City High - Bldg B,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1461,MERBM,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.9994130000000001,0.747452,0.002997,0.1911518,0.09475323000000001,147.373,7.8911929999999995
838,2363,HI001467,EFS1,15003007810,1973.0,4,4977600.0,16592.0,21.414834,-157.952268,MERBM,EDU1,Pearl City High - Bldg L,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1461,MERBM,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.9994130000000001,0.747452,0.002997,0.1911518,0.09475323000000001,147.373,7.8911929999999995
839,2364,HI001468,EFS1,15003007810,1973.0,4,2811600.0,9372.0,21.414834,-157.952268,MERBM,EDU1,Pearl City High - Bldg M,2100 HOOKIEKIE ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.952268 21.414834),15051,150030078103001,14826,0.632,0.63,1461,MERBM,rcburwalowshtnowiddArd100,3,5,4,15003007810,158,15003007810,150.5,150,155,,1.0,0.9994130000000001,0.747452,0.002997,0.1911518,0.09475323000000001,147.373,7.8911929999999995
840,2330,HI001434,EFS1,15003000200,1956.0,2,2820900.0,9403.0,21.285289000000002,-157.740266,MERBL,EDU1,Niu Valley Middle - Bldg A,310 HALEMAUMAU ST,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.740266 21.285289),10570,150030002002001,13177,0.415,0.42,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000200,41,15003000200,148.5,150,155,,1.0,0.997477,0.92322,0.0,0.23623889999999997,0.16021249999999998,168.09369999999998,6.5910269999999995
841,2331,HI001435,EFS1,15003000200,1956.0,2,2835600.0,9452.0,21.285289000000002,-157.740266,MERBL,EDU1,Niu Valley Middle - Bldg B,310 HALEMAUMAU ST,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.740266 21.285289),10570,150030002002001,13177,0.415,0.42,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000200,41,15003000200,148.5,150,155,,1.0,0.997477,0.92322,0.0,0.23623889999999997,0.16021249999999998,168.09369999999998,6.5910269999999995
842,2332,HI001436,EFS1,15003000200,1963.0,2,3893400.0,12978.0,21.285289000000002,-157.740266,MERBL,EDU1,Niu Valley Middle - Bldg C,310 HALEMAUMAU ST,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.740266 21.285289),10570,150030002002001,13177,0.415,0.42,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000200,41,15003000200,148.5,150,155,,1.0,0.997477,0.92322,0.0,0.23623889999999997,0.16021249999999998,168.09369999999998,6.5910269999999995
843,2333,HI001437,EFS1,15003000200,1958.0,1,612000.0,2040.0,21.285289000000002,-157.740266,MERBL,EDU1,Niu Valley Middle - Bldg I,310 HALEMAUMAU ST,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.740266 21.285289),10570,150030002002001,13177,0.415,0.42,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000200,41,15003000200,148.5,150,155,,1.0,0.997477,0.92322,0.0,0.23623889999999997,0.16021249999999998,168.09369999999998,6.5910269999999995
844,2334,HI001438,EFS1,15003002900,1962.0,2,3917400.0,13058.0,21.305754,-157.811801,MERBL,EDU1,Noelani Elementary - Bldg A,2667 WOODLAWN DR,HONOLULU,96822.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.811801 21.305754),11533,150030029001000,11390,0.492,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002900,83,15003002900,145.19999695,145,150,,0.9991935994876,0.990699995425,0.8543783486319003,0.0,0.20973272968666012,0.1449396581821301,149.02753978521008,5.827653960414303
845,2335,HI001439,EFS1,15003002900,1962.0,1,1392475.0,7957.0,21.305754,-157.811801,WSF1,EDU1,Noelani Elementary - Bldg C,2667 WOODLAWN DR,HONOLULU,96822.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.811801 21.305754),11533,150030029001000,11390,0.492,0.49,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003002900,83,15003002900,145.19999695,145,150,,0.9582251861957001,0.6604059425685003,0.1980903319789003,0.02663038169390008,0.2271006363746302,0.09715679053683111,196.26038182477814,6.640483819338206
846,2336,HI001440,EFS1,15003002900,1970.0,1,619500.0,3540.0,21.305754,-157.811801,WSF1,EDU1,Noelani Elementary - Bldg D,2667 WOODLAWN DR,HONOLULU,96822.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.811801 21.305754),11533,150030029001000,11390,0.492,0.49,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003002900,83,15003002900,145.19999695,145,150,,0.9582251861957001,0.6604059425685003,0.1980903319789003,0.02663038169390008,0.2271006363746302,0.09715679053683111,196.26038182477814,6.640483819338206
847,2800,HI001904,EFS2,15003002900,1976.0,2,16620000.0,55400.0,21.307299,-157.811579,CERBL,EDU2,"Astronomy, Institute for",2680 Woodlawn Drive,HONOLULU,96848.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.811579 21.307299),11532,150030029001015,11389,0.485,0.48,1581,CERBL,rcburwalowshtnowiddA,3,4,4,15003002900,83,15003002900,145.19999695,145,150,,0.9991935994876,0.990699995425,0.8541731488637002,0.0,0.17536973487166013,0.1376059392453601,124.35386273883009,3.8531934869872826
848,2338,HI001442,EFS1,15003008005,1955.0,2,4101600.0,13672.0,21.425205,-157.95345,MERBL,EDU1,Palisades Elementary - Bldg A,2306 AUHUHU ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.95345 21.425205),10128,150030080051002,10056,0.517,0.52,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003008005,163,15003008005,153.6000061,155,160,,1.0,0.9991168008418,0.9697684237534001,0.0,0.31086395512638004,0.22734938741232003,213.11008453854,8.493537444995201
849,2340,HI001444,EFS1,15003008005,1967.0,2,3258000.0,10860.0,21.425205,-157.95345,MERBL,EDU1,Palisades Elementary - Bldg C,2306 AUHUHU ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.95345 21.425205),10128,150030080051002,10056,0.517,0.52,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003008005,163,15003008005,153.6000061,155,160,,1.0,0.9991168008418,0.9697684237534001,0.0,0.31086395512638004,0.22734938741232003,213.11008453854,8.493537444995201
850,2339,HI001443,EFS1,15003008005,1955.0,2,2343600.0,13392.0,21.425205,-157.95345,WSF2,EDU1,Palisades Elementary - Bldg B,2306 AUHUHU ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.95345 21.425205),10128,150030080051002,10056,0.517,0.52,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003008005,163,15003008005,153.6000061,155,160,,0.999488000488,0.9755132162382,0.8205844848143999,0.48530894217879994,0.6809653542432401,0.5911947405501,490.295038255206,21.43888473848
851,2341,HI001445,EFS1,15003008005,1955.0,2,2096850.0,11982.0,21.425205,-157.95345,WSF2,EDU1,Palisades Elementary - Bldg D,2306 AUHUHU ST,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.95345 21.425205),10128,150030080051002,10056,0.517,0.52,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003008005,163,15003008005,153.6000061,155,160,,0.999488000488,0.9755132162382,0.8205844848143999,0.48530894217879994,0.6809653542432401,0.5911947405501,490.295038255206,21.43888473848
852,2348,HI001452,EFS1,15003010504,1973.0,2,5356200.0,17854.0,21.413771,-157.798922,MERBL,EDU1,Parker Elementary - Bldg D,45-921 KAM HWY,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.798922 21.413771),6441,150030105043000,6327,0.5,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010504,240,15003010504,146.5,145,150,,0.9994120000000001,0.9926499999999999,0.8762730000000001,0.0,0.2226532,0.1542391,157.6437,6.185511
853,2349,HI001453,EFS1,15003010504,1954.0,2,3353700.0,11179.0,21.413771,-157.798922,MERBL,EDU1,Parker Elementary - Bldg H,45-921 KAM HWY,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.798922 21.413771),6441,150030105043000,6327,0.5,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010504,240,15003010504,146.5,145,150,,0.9994120000000001,0.9926499999999999,0.8762730000000001,0.0,0.2226532,0.1542391,157.6437,6.185511
854,2350,HI001454,EFS1,15003004400,1967.0,2,3443700.0,11479.0,21.318614999999998,-157.843998,MERBL,EDU1,Pauoa Elementary - Bldg D,2301 PAUOA,HONOLULU,96813.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.843998 21.318615),11391,150030044002001,11205,0.46,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003004400,106,15003004400,150.69999695,150,155,,1.0,0.9980973991399,0.9408199756000002,0.0,0.2673323368931302,0.18817226123755015,186.78971408049009,7.409342265515904
855,2351,HI001455,EFS1,15003004400,1969.0,1,1369725.0,7827.0,21.318614999999998,-157.843998,WSF1,EDU1,Pauoa Elementary - Bldg E,2301 PAUOA,HONOLULU,96813.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.843998 21.318615),11391,150030044002001,11205,0.46,0.46,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003004400,106,15003004400,150.69999695,150,155,,0.9815445930521001,0.7637119436970002,0.32252652424410033,0.06296076723080014,0.30813728605709023,0.14571928301082016,244.88237163425413,9.226041201750508
856,2352,HI001456,EFS1,15003008003,1956.0,1,1828200.0,6094.0,21.395216,-157.971955,MERBL,EDU1,Pearl City Elementary - Bldg I,1090 WAIMANO HOME RD,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.971955 21.395216),7429,150030080032009,9536,0.516,0.52,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003008003,162,15003008003,151.6000061,150,155,,1.0,0.9983512017202,0.9480200488000001,0.0,0.28005252621374,0.19961047752490002,194.43817183902,7.7441114689682005
857,2366,HI001470,EFS1,15003008007,1958.0,1,1941300.0,6471.0,21.403094,-157.965466,MERBL,EDU1,Pearl City Highlands Elem - Bldg A,1419 WAIMANO HOME RD,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.965466 21.403094),10563,150030080072009,13170,0.517,0.52,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003008007,165,15003008007,147.69999695,150,155,,1.0,0.9972513991399,0.9168199756000002,0.0,0.22493213689313013,0.15004526123755016,161.2951140804901,6.293456265515904
858,2367,HI001471,EFS1,15003008007,1958.0,1,1941300.0,6471.0,21.403094,-157.965466,MERBL,EDU1,Pearl City Highlands Elem - Bldg B,1419 WAIMANO HOME RD,PEARL CITY,96782.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.965466 21.403094),10563,150030080072009,13170,0.517,0.52,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003008007,165,15003008007,147.69999695,150,155,,1.0,0.9972513991399,0.9168199756000002,0.0,0.22493213689313013,0.15004526123755016,161.2951140804901,6.293456265515904
