Name,Address,City,Zipcode,Statea,Building_Cost,Content_Cost,Building_Area,HUSBT,YearBuilt,NumStories,SchoolId,EfClass,Tract,Y,X,Occupancy
Aina Haina Elementary - Bldg C,827 HIND DR,HONOLULU,96821,HI,2793300,2793300,9311,MERBL,1951,1,HI001040,EFS1,15003000302,21.279147,-157.756841,EDU1
Aina Haina Elementary - Bldg D,827 HIND DR,HONOLULU,96821,HI,2793300,2793300,9311,MERBL,1951,1,HI001042,EFS1,15003000302,21.279147,-157.756841,EDU1
Aiea Elementary - Bldg B,99-350 MOANALUA RD,AIEA,96701,HI,2791800,2791800,9306,MERBL,1965,2,HI001019,EFS1,15003007504,21.375683,-157.927729,EDU1
Aiea Elementary - Bldg C,99-350 MOANALUA RD,AIEA,96701,HI,2791800,2791800,9306,MERBL,1967,2,HI001020,EFS1,15003007504,21.375683,-157.927729,EDU1
August Ahrens Elem - Bldg A,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,2787300,2787300,9291,MERBL,1962,2,HI001067,EFS1,15003008912,21.393931,-158.001794,EDU1
August Ahrens Elem - Bldg B,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,2787300,2787300,9291,MERBL,1964,2,HI001069,EFS1,15003008912,21.393931,-158.001794,EDU1
Mililani Uka Elem - Bldg D,94-380 KUAHELANI AVE,MILILANI,96789,HI,2786700,2786700,9289,MERBL,1977,2,HI001385,EFS1,15003008909,21.437268,-158.014756,EDU1
Kahuku High & Interm - Bldg G,56-490 KAM HWY,KAHUKU,96731,HI,2786400,2786400,9288,MERBL,1968,1,HI001151,EFS1,15003010100,21.675327,-157.947965,EDU1
Kalihi Kai Elementary - Bldg J,821 KALIHI ST,HONOLULU,96817,HI,2783400,2783400,9278,MERBL,1966,2,HI001825,EFS1,15003005800,21.326556,-157.87809,EDU1
Kalihi Kai Elementary - Bldg H,821 KALIHI ST,HONOLULU,96817,HI,2780400,2780400,9268,MERBL,1961,2,HI001823,EFS1,15003005800,21.326556,-157.87809,EDU1
Kalihi Kai Elementary - Bldg I,821 KALIHI ST,HONOLULU,96817,HI,2780400,2780400,9268,MERBL,1965,2,HI001824,EFS1,15003005800,21.326556,-157.87809,EDU1
Kamaile Elem PCCS - Bldg D,85-180 ALA AKAU ST,WAIANAE,96792,HI,2772900,2772900,9243,MERBL,1989,2,HI001834,EFS1,15003009701,21.457086,-158.195385,EDU1
McKinley High - Bldg G,1039 S KING ST,HONOLULU,96814,HI,2743200,2743200,9144,MERBL,1970,1,HI001362,EFS1,15003003700,21.299169,-157.848306,EDU1
Aiea Elementary - Bldg A,99-350 MOANALUA RD,AIEA,96701,HI,2742300,2742300,9141,MERBL,1965,2,HI001018,EFS1,15003007504,21.375683,-157.927729,EDU1
Leihoku Elementary - Bldg D,86-285 LEIHOKU ST,WAIANAE,96792,HI,2722800,2722800,9076,MERBL,1980,2,HI001286,EFS1,15003009702,21.438689,-158.17437,EDU1
Leihoku Elementary - Bldg E,86-285 LEIHOKU ST,WAIANAE,96792,HI,2722800,2722800,9076,MERBL,1980,2,HI001287,EFS1,15003009702,21.438689,-158.17437,EDU1
Kipapa Elementary - Bldg D,95-440 KUAHELANI AVE,MILILANI,96789,HI,2712600,2712600,9042,MERBL,1961,2,HI001859,EFS1,15003008907,21.461394,-158.012643,EDU1
Pearl Ridge Elementary - Bldg C,98-940 MOANALUA RD,AIEA,96701,HI,2707500,2707500,9025,MERBL,1974,1,HI001489,EFS1,15003007807,21.388587,-157.944984,EDU1
Jarrett Intermediate - Bldg A,3360 KALUA RD,HONOLULU,96816,HI,2703900,2703900,9013,MERBL,1956,2,HI001135,EFS1,15003001100,21.29712,-157.797237,EDU1
Radford High - Bldg F,4361 SALT LAKE BLVD,HONOLULU,96819,HI,2701800,2701800,9006,MERBL,1956,1,HI001509,EFS1,15003007400,21.359431,-157.929088,EDU1
Kapolei Elementary - Bldg F,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,2699700,2699700,8999,MERBL,1993,2,HI001258,EFS1,15003008607,21.333888,-158.064331,EDU1
King Intermediate - Bldg A,46-155 KAM HWY,KANEOHE,96744,HI,2693100,2693100,8977,MERBL,1965,2,HI001848,EFS1,15003010505,21.428225,-157.806712,EDU1
Jarrett Intermediate - Bldg B,3360 KALUA RD,HONOLULU,96816,HI,2685300,2685300,8951,MERBL,1956,2,HI001136,EFS1,15003001100,21.29712,-157.797237,EDU1
Waialua Elementary - Bldg A,67-20 WAIALUA BEACH RD,WAIALUA,96791,HI,2677675,2677675,15301,WSF2,1966,2,HI001623,EFS1,15003009901,21.575492,-158.121635,EDU1
Dole Middle - Bldg C,1715 KINO ST,HONOLULU,96819,HI,2672400,2672400,8908,MERBL,1957,2,HI001087,EFS1,15003006301,21.342385,-157.870868,EDU1
Wheeler Middle - Bldg A,1 WILIKINA DR,WAHIAWA,96786,HI,2671900,2671900,15268,WSF2,1970,2,HI001889,EFS1,15003009000,21.486605,-158.038808,EDU1
Kipapa Elementary - Bldg H,95-440 KUAHELANI AVE,MILILANI,96789,HI,2669400,2669400,8898,MERBL,1966,2,HI001860,EFS1,15003008907,21.461394,-158.012643,EDU1
Kamaile Elem PCCS - Bldg G,85-180 ALA AKAU ST,WAIANAE,96792,HI,2669100,2669100,8897,MERBL,1990,2,HI001237,EFS1,15003009701,21.457086,-158.195385,EDU1
Waipahu Intermediate - Bldg L,94-427 FARRINGTON HWY,WAIPAHU,96797,HI,2668800,2668800,8896,MERBL,1975,1,HI001869,EFS1,15003008703,21.380558,-158.012875,EDU1
Dole Middle - Bldg A,1715 KINO ST,HONOLULU,96819,HI,2666400,2666400,8888,MERBL,1956,2,HI001085,EFS1,15003006301,21.342385,-157.870868,EDU1
Kanoelani Elementary - Bldg A,94-1091 OLI LP,WAIPAHU,96797,HI,2656500,2656500,8855,MERBL,1982,1,HI001245,EFS1,15003008923,21.416094,-157.998502,EDU1
Kaleiopuu Elementary - Bldg G,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2652900,2652900,8843,MERBL,1990,2,HI001816,EFS1,15003008905,21.391223,-158.02813,EDU1
Honowai Elementary - Bldg D,94-660 HONOWAI ST,WAIPAHU,96797,HI,2652000,2652000,8840,MERBL,1968,1,HI001118,EFS1,15003008913,21.383732,-158.026214,EDU1
Kahala Elementary - Bldg E,4559 KILAUEA AVE,HONOLULU,96816,HI,2644200,2644200,8814,MERBL,1956,1,HI001736,EFS1,15003000500,21.27322,-157.78448,EDU1
Kanoelani Elementary - Bldg B,94-1091 OLI LP,WAIPAHU,96797,HI,2640000,2640000,8800,MERBL,1982,1,HI001246,EFS1,15003008923,21.416094,-157.998502,EDU1
Kalihi Kai Elementary - Bldg C,821 KALIHI ST,HONOLULU,96817,HI,2630400,2630400,8768,MERBL,1958,2,HI001822,EFS1,15003005800,21.326556,-157.87809,EDU1
Kipapa Elementary - Bldg L,95-440 KUAHELANI AVE,MILILANI,96789,HI,2624400,2624400,8748,MERBL,1976,2,HI001862,EFS1,15003008907,21.461394,-158.012643,EDU1
Fern Elementary - Bldg I,1121 MIDDLE ST,HONOLULU,96819,HI,2620200,2620200,8734,MERBL,1971,2,HI001110,EFS1,15003006201,21.338778,-157.881978,EDU1
Kamaile Elem PCCS - Bldg E,85-180 ALA AKAU ST,WAIANAE,96792,HI,2605200,2605200,8684,MERBL,1989,2,HI001835,EFS1,15003009701,21.457086,-158.195385,EDU1
Leihoku Elementary - Bldg J,86-285 LEIHOKU ST,WAIANAE,96792,HI,2604600,2604600,8682,MERBL,1983,2,HI001290,EFS1,15003009702,21.438689,-158.17437,EDU1
Kalaheo High - Bldg L,730 ILIAINA ST,KAILUA,96734,HI,2603100,2603100,8677,MERBL,1968,2,HI001226,EFS1,15003010901,21.407988,-157.757733,EDU1
Kalihi Uka Elem - Bldg A,2411 KALIHI ST,HONOLULU,96819,HI,2599800,2599800,8666,MERBL,1964,1,HI001829,EFS1,15003006402,21.34504,-157.861965,EDU1
Kailua Intermediate - Bldg A,211 KUULEI RD,KAILUA,96734,HI,2599450,2599450,14854,WSF1,1953,1,HI001763,EFS1,15003011105,21.394057,-157.736191,EDU1
Wheeler Elementary - Bldg C,1 WILIKINA DR,WAHIAWA,96786,HI,2593800,2593800,8646,MERBL,1988,2,HI001887,EFS1,15003009000,21.487798,-158.03806,EDU1
Waipahu Elementary - Bldg D,94-465 WAIPAHU ST,WAIPAHU,96797,HI,2591400,2591400,8638,MERBL,1969,2,HI001690,EFS1,15003008703,21.384952,-158.015923,EDU1
Palolo Elementary - Bldg L,2106 10TH AVE,HONOLULU,96816,HI,2589900,2589900,8633,MERBL,1970,2,HI001451,EFS1,15003001100,21.299573,-157.792816,EDU1
Salt Lake Elem - Bldg C,1131 ALA LILIKOI,HONOLULU,96819,HI,2587200,2587200,8624,MERBL,1973,1,HI001559,EFS1,15003006805,21.35171,-157.91178,EDU1
Pearl Harbor Kai Elem - Bldg I,99-659 KAM HWY,HONOLULU,96818,HI,2586300,2586300,8621,MERBL,1968,2,HI001488,EFS1,15003007400,21.34907,-157.938152,EDU1
Helemano Elem - Bldg G,1001 IHIIHI AVE,WAHIAWA,96786,HI,2581500,2581500,8605,MERBL,1996,2,HI001658,EFS1,15003009100,21.514167,-158.023312,EDU1
Ewa Beach Elem - Bldg I,91-740 PAPIPI RD,EWA BEACH,96706,HI,2576100,2576100,8587,MERBL,1997,1,HI001094,EFS1,15003008402,21.315444,-158.015033,EDU1
Waipahu High - Bldg C,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,2574900,2574900,8583,MERBL,1967,1,HI001696,EFS1,15003008701,21.387585,-157.993974,EDU1
Kalihi Elementary - Bldg B,2472 KULA KOLEA DR,HONOLULU,96819,HI,2572150,2572150,14698,WMUH3,1954,3,HI001820,EFS1,15003006500,21.353016,-157.860994,EDU1
Waialua High & Interm - Bldg C,67-595A KAHUI ST,WAIALUA,96791,HI,2562300,2562300,8541,MERBL,1972,1,HI001625,EFS1,15003009901,21.565831,-158.126461,EDU1
Palolo Elementary - Bldg B,2106 10TH AVE,HONOLULU,96816,HI,2560500,2560500,8535,MERBL,1951,1,HI001447,EFS1,15003001100,21.299573,-157.792816,EDU1
Kapolei High - Bldg B,91-5007 KAPOLEI PKWY,KAPOLEI,96707,HI,2560075,2560075,14629,WSF1,2000,1,HI001259,EFS1,15003008607,21.328589,-158.068505,EDU1
Liholiho Elementary - Bldg G,838 9TH AVE,HONOLULU,96816,HI,2557500,2557500,8525,MERBL,1968,2,HI001299,EFS1,15003001400,21.278976,-157.806144,EDU1
Mililani High - Bldg C,95-1200 MEHEULA PKWY,MILILANI,96789,HI,2555400,2555400,8518,MERBL,1994,2,HI001369,EFS1,15003008907,21.45336,-158.009964,EDU1
Kaleiopuu Elementary - Bldg E,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2553300,2553300,8511,MERBL,1989,2,HI001814,EFS1,15003008905,21.391223,-158.02813,EDU1
Wilson Elementary - Bldg F,4901 KILAUEA AVE,HONOLULU,96816,HI,2547300,2547300,8491,MERBL,1970,2,HI001902,EFS1,15003000901,21.282411,-157.784717,EDU1
Kuhio Elementary - Bldg C,2759 S KING ST,HONOLULU,96826,HI,2545800,2545800,8486,MERBL,1963,2,HI001276,EFS1,15003002300,21.28961,-157.819758,EDU1
Waipahu High - Bldg B,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,2538600,2538600,8462,MERBL,1971,1,HI001695,EFS1,15003008701,21.387585,-157.993974,EDU1
Leihoku Elementary - Bldg H,86-285 LEIHOKU ST,WAIANAE,96792,HI,2527200,2527200,8424,MERBL,1985,2,HI001289,EFS1,15003009702,21.438689,-158.17437,EDU1
Kaleiopuu Elementary - Bldg F,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2524800,2524800,8416,MERBL,1989,2,HI001815,EFS1,15003008905,21.391223,-158.02813,EDU1
Kaleiopuu Elementary - Bldg D,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2511600,2511600,8372,MERBL,1989,2,HI001813,EFS1,15003008905,21.391223,-158.02813,EDU1
Aiea High - Bldg Q,98-1276 ULUNE ST,AIEA,96701,HI,2503025,2503025,14303,WSF2,1967,2,HI001029,EFS1,15003007702,21.384888,-157.930037,EDU1
Wilson Elementary - Bldg D,4901 KILAUEA AVE,HONOLULU,96816,HI,2487600,2487600,8292,MERBL,1967,2,HI001901,EFS1,15003000901,21.282411,-157.784717,EDU1
Mililani High - Bldg J,95-1200 MEHEULA PKWY,MILILANI,96789,HI,2457300,2457300,8191,MERBL,1976,1,HI001373,EFS1,15003008907,21.45336,-158.009964,EDU1
King Intermediate - Bldg J,46-155 KAM HWY,KANEOHE,96744,HI,2456825,2456825,14039,WSF1,1966,1,HI001854,EFS1,15003010505,21.428225,-157.806712,EDU1
Jefferson Elem - Bldg L,324 KAPAHULU AVE,HONOLULU,96815,HI,2437200,2437200,8124,MERBL,1973,1,HI001711,EFS1,15003001802,21.273255,-157.818276,EDU1
Waialae Elementary PCS - Bldg A,1045 19TH AVE,HONOLULU,96816,HI,2435475,2435475,13917,WSF2,1964,2,HI001621,EFS1,15003000700,21.276112,-157.792563,EDU1
Kahaluu Elementary - Bldg C,47-248 WAIHEE RD,KANEOHE,96744,HI,2432100,2432100,8107,MERBL,1963,1,HI001142,EFS1,15003010303,21.457379,-157.845865,EDU1
Radford High - Bldg L,4361 SALT LAKE BLVD,HONOLULU,96819,HI,2431200,2431200,8104,MERBL,1957,2,HI001511,EFS1,15003007400,21.359431,-157.929088,EDU1
Kalihi Kai Elementary - Bldg L,821 KALIHI ST,HONOLULU,96817,HI,2424900,2424900,8083,MERBL,1977,1,HI001827,EFS1,15003005800,21.326556,-157.87809,EDU1
Wheeler Elementary - Bldg G,1 WILIKINA DR,WAHIAWA,96786,HI,2412300,2412300,8041,MERBL,1991,1,HI001888,EFS1,15003009000,21.487798,-158.03806,EDU1
King Intermediate - Bldg F,46-155 KAM HWY,KANEOHE,96744,HI,2397300,2397300,7991,MERBL,1966,1,HI001852,EFS1,15003010505,21.428225,-157.806712,EDU1
Helemano Elem - Bldg F,1001 IHIIHI AVE,WAHIAWA,96786,HI,2386800,2386800,7956,MERBL,1992,2,HI001657,EFS1,15003009100,21.514167,-158.023312,EDU1
Keolu Elementary - Bldg D,1420 KEOLU DR,KAILUA,96734,HI,2385300,2385300,7951,MERBL,1961,1,HI001847,EFS1,15003011104,21.37171,-157.735878,EDU1
Kaahumanu Elem - Bldg C,1141 KINAU ST,HONOLULU,96814,HI,2384400,2384400,7948,MERBL,1967,1,HI001717,EFS1,15003003500,21.302108,-157.843755,EDU1
Pearl Ridge Elementary - Bldg J,98-940 MOANALUA RD,AIEA,96701,HI,2380500,2380500,7935,MERBL,1972,1,HI001494,EFS1,15003007807,21.388587,-157.944984,EDU1
Kaneohe Elementary - Bldg C,45-495 KAM HWY,KANEOHE,96744,HI,2370900,2370900,7903,MERBL,1956,1,HI001241,EFS1,15003010602,21.395946,-157.795852,EDU1
Kaneohe Elementary - Bldg D,45-495 KAM HWY,KANEOHE,96744,HI,2370900,2370900,7903,MERBL,1956,1,HI001242,EFS1,15003010602,21.395946,-157.795852,EDU1
Makaha Elementary - Bldg C,84-224 ALA NAAUAO PL,WAIANAE,96792,HI,2369700,2369700,7899,MERBL,1961,1,HI001328,EFS1,15003009802,21.470539,-158.212105,EDU1
Dole Middle - Bldg F,1715 KINO ST,HONOLULU,96819,HI,2352000,2352000,7840,MERBL,1958,2,HI001090,EFS1,15003006301,21.342385,-157.870868,EDU1
Palisades Elementary - Bldg B,2306 AUHUHU ST,PEARL CITY,96782,HI,2343600,2343600,13392,WSF2,1955,2,HI001443,EFS1,15003008005,21.425205,-157.95345,EDU1
Leilehua High - Bldg Y,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,2342725,2342725,13387,WSF1,1949,1,HI001295,EFS1,15003009200,21.500558,-158.012026,EDU1
Kalihi Waena Elem - Bldg D,1240 GULICK AVE,HONOLULU,96819,HI,2336700,2336700,7789,MERBL,1965,2,HI001831,EFS1,15003006100,21.336275,-157.875783,EDU1
Hickam Elementary - Bldg C,MANZELMAN ST,HICKAM AFB,96853,HI,2334000,2334000,7780,MERBL,1950,1,HI001668,EFS1,15003007300,21.342489,-157.963694,EDU1
Castle High - Bldg S,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,2326200,2326200,7754,MERBL,1960,1,HI001081,EFS1,15003010602,21.403144,-157.794583,EDU1
Wheeler Middle - Bldg F,1 WILIKINA DR,WAHIAWA,96786,HI,2318700,2318700,7729,MERBL,1970,2,HI001894,EFS1,15003009000,21.486605,-158.038808,EDU1
Jarrett Intermediate - Bldg D,3360 KALUA RD,HONOLULU,96816,HI,2304000,2304000,7680,MERBL,1958,2,HI001138,EFS1,15003001100,21.29712,-157.797237,EDU1
Palolo Elementary - Bldg D,2106 10TH AVE,HONOLULU,96816,HI,2301600,2301600,13152,WSF1,1968,1,HI001449,EFS1,15003001100,21.299573,-157.792816,EDU1
Pearl City High - Bldg G,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,2287775,2287775,13073,WSF1,1972,1,HI001463,EFS1,15003007810,21.414834,-157.952268,EDU1
Kawananakoa Middle - Bldg H,49 FUNCHAL ST,HONOLULU,96813,HI,2270975,2270975,12977,WSF2,1939,2,HI001839,EFS1,15003004300,21.318976,-157.851923,EDU1
Kahuku High & Interm - Bldg X,56-490 KAM HWY,KAHUKU,96731,HI,2255400,2255400,12888,WSF1,1980,1,HI001160,EFS1,15003010100,21.675327,-157.947965,EDU1
Kapunahala Elementary - Bldg A,45-800 ANOI RD,KANEOHE,96744,HI,2224200,2224200,7414,MERBL,1962,1,HI001262,EFS1,15003010302,21.407895,-157.803996,EDU1
Leilehua High - Bldg EE,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,2219400,2219400,7398,MERBL,1970,1,HI001292,EFS1,15003009200,21.500558,-158.012026,EDU1
Waialua High & Interm - Bldg W,67-595A KAHUI ST,WAIALUA,96791,HI,2217600,2217600,7392,MERBL,1971,1,HI001632,EFS1,15003009901,21.565831,-158.126461,EDU1
Nanakuli High & Interm - Bldg R,89-778 HALEAKALA AVE,WAIANAE,96792,HI,2207700,2207700,7359,MERBL,1971,1,HI001431,EFS1,15003009601,21.388249,-158.132759,EDU1
Roosevelt High - Bldg F,1120 NEHOA ST,HONOLULU,96822,HI,2202300,2202300,7341,MERBL,1963,1,HI001521,EFS1,15003003300,21.310553,-157.837321,EDU1
Ahuimanu Elementary - Bldg C,47-470 HUI AEKO PL,KANEOHE,96744,HI,2201400,2201400,7338,MERBL,1977,1,HI001015,EFS1,15003010306,21.435032,-157.830373,EDU1
Kailua High School - Library,451 Ulumanu Drive,Kailua,96739,HI,2200000,2200000,8000,CECBL,1950,2,HI001973,EFS1,15003011103,21.38555556,-157.7480556,EDU1
Kaimuki Middle - Bldg H,4031 KILAUEA AVE,HONOLULU,96816,HI,2157600,2157600,7192,MERBL,1957,1,HI001201,EFS1,15003000700,21.26989,-157.79698,EDU1
Stevenson Middle - Bldg F,1202 PROSPECT ST,HONOLULU,96813,HI,2154000,2154000,7180,MERBL,1954,1,HI001575,EFS1,15003004300,21.310328,-157.840243,EDU1
Kahala Elementary - Bldg G,4559 KILAUEA AVE,HONOLULU,96816,HI,2152800,2152800,7176,MERBL,1956,1,HI001737,EFS1,15003000500,21.27322,-157.78448,EDU1
Waipahu High - Bldg M,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,2139725,2139725,12227,WSF1,1967,1,HI001704,EFS1,15003008701,21.387585,-157.993974,EDU1
Stevenson Middle - Bldg B,1202 PROSPECT ST,HONOLULU,96813,HI,2130300,2130300,7101,MERBL,1954,1,HI001572,EFS1,15003004300,21.310328,-157.840243,EDU1
Lunalilo Elementary - Bldg H,810 PUMEHANA ST,HONOLULU,96826,HI,2126425,2126425,12151,WSF2,1971,2,HI001314,EFS1,15003002500,21.292303,-157.83316,EDU1
Kahuku High & Interm - Bldg R,56-490 KAM HWY,KAHUKU,96731,HI,2121600,2121600,7072,MERBL,1965,1,HI001154,EFS1,15003010100,21.675327,-157.947965,EDU1
Castle High - Bldg Q,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,2118900,2118900,7063,MERBL,1950,1,HI001080,EFS1,15003010602,21.403144,-157.794583,EDU1
Palisades Elementary - Bldg D,2306 AUHUHU ST,PEARL CITY,96782,HI,2096850,2096850,11982,WSF2,1955,2,HI001445,EFS1,15003008005,21.425205,-157.95345,EDU1
Kapalama Elementary - Bldg C,1601 N SCHOOL ST,HONOLULU,96817,HI,2091600,2091600,11952,WSF2,1970,2,HI001252,EFS1,15003005600,21.334887,-157.869479,EDU1
Kalakaua Middle - Bldg K,821 KALIHI ST,HONOLULU,96817,HI,2089800,2089800,6966,MERBL,1967,1,HI001230,EFS1,15003005800,21.328319,-157.876619,EDU1
Moanalua Middle - Bldg I,1289 MAHIOLE ST,HONOLULU,96819,HI,2057475,2057475,11757,WSF1,1968,1,HI001408,EFS1,15003006701,21.349755,-157.893408,EDU1
Pearl City High - Bldg I,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,2041200,2041200,6804,MERBL,1976,1,HI001465,EFS1,15003007810,21.414834,-157.952268,EDU1
Castle High - Bldg E,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,2034300,2034300,6781,MERBL,1955,1,HI001611,EFS1,15003010602,21.403144,-157.794583,EDU1
Kanoelani Elementary - Bldg C,94-1091 OLI LP,WAIPAHU,96797,HI,2029800,2029800,6766,MERBL,1984,2,HI001247,EFS1,15003008923,21.416094,-157.998502,EDU1
Moanalua Middle - Bldg K,1289 MAHIOLE ST,HONOLULU,96819,HI,2029800,2029800,6766,MERBL,1968,1,HI001409,EFS1,15003006701,21.349755,-157.893408,EDU1
Jarrett Intermediate - Bldg I,3360 KALUA RD,HONOLULU,96816,HI,2017800,2017800,6726,MERBL,1957,1,HI001141,EFS1,15003001100,21.29712,-157.797237,EDU1
Castle High - Bldg F,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,2016900,2016900,6723,MERBL,1950,1,HI001613,EFS1,15003010602,21.403144,-157.794583,EDU1
Kaimuki High - Bldg E,2705 KAIMUKI AVE,HONOLULU,96816,HI,2009100,2009100,6697,MERBL,1951,1,HI001185,EFS1,15003002100,21.285967,-157.817469,EDU1
Waialua High & Interm - Bldg U,67-595A KAHUI ST,WAIALUA,96791,HI,1998300,1998300,6661,MERBL,1985,1,HI001630,EFS1,15003009901,21.565831,-158.126461,EDU1
Radford High - Bldg I,4361 SALT LAKE BLVD,HONOLULU,96819,HI,1997700,1997700,6659,MERBL,1980,2,HI001510,EFS1,15003007400,21.359431,-157.929088,EDU1
Makalapa Elementary - Bldg K,4435 SALT LAKE BLVD,HONOLULU,96819,HI,1991700,1991700,6639,MERBL,1971,1,HI001341,EFS1,15003007400,21.361227,-157.928547,EDU1
August Ahrens Elem - Bldg K,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,1985025,1985025,11343,WSF1,1973,1,HI001077,EFS1,15003008912,21.393931,-158.001794,EDU1
Maili Elementary - Bldg B,87-360 KULAAUPUNI ST,WAIANAE,96792,HI,1983900,1983900,6613,MERBL,1963,1,HI001322,EFS1,15003009603,21.420021,-158.171987,EDU1
Maili Elementary - Bldg C,87-360 KULAAUPUNI ST,WAIANAE,96792,HI,1983900,1983900,6613,MERBL,1963,1,HI001323,EFS1,15003009603,21.420021,-158.171987,EDU1
Iliahi Elementary - Bldg D,2035 CALIFORNIA AVE,WAHIAWA,96786,HI,1974900,1974900,6583,MERBL,1969,1,HI001127,EFS1,15003009200,21.506227,-157.999094,EDU1
Keolu Elementary - Bldg A,1420 KEOLU DR,KAILUA,96734,HI,1972800,1972800,6576,MERBL,1961,1,HI001844,EFS1,15003011104,21.37171,-157.735878,EDU1
Aliiolani Elementary - Bldg H,1240 7TH AVE,HONOLULU,96816,HI,1962900,1962900,6543,MERBL,1967,1,HI001065,EFS1,15003001201,21.286636,-157.804762,EDU1
Webling Elementary - Bldg C,99-600 KULAWEA ST,AIEA,96701,HI,1954500,1954500,6515,MERBL,1970,1,HI001883,EFS1,15003007503,21.381247,-157.920317,EDU1
Aina Haina Elementary - Bldg E,827 HIND DR,HONOLULU,96821,HI,1941600,1941600,6472,MERBL,1951,1,HI001044,EFS1,15003000302,21.279147,-157.756841,EDU1
Pearl City Highlands Elem - Bldg A,1419 WAIMANO HOME RD,PEARL CITY,96782,HI,1941300,1941300,6471,MERBL,1958,1,HI001470,EFS1,15003008007,21.403094,-157.965466,EDU1
Pearl City Highlands Elem - Bldg B,1419 WAIMANO HOME RD,PEARL CITY,96782,HI,1941300,1941300,6471,MERBL,1958,1,HI001471,EFS1,15003008007,21.403094,-157.965466,EDU1
Pearl City Highlands Elem - Bldg C,1419 WAIMANO HOME RD,PEARL CITY,96782,HI,1941300,1941300,6471,MERBL,1960,1,HI001472,EFS1,15003008007,21.403094,-157.965466,EDU1
Pearl City Highlands Elem - Bldg D,1419 WAIMANO HOME RD,PEARL CITY,96782,HI,1941300,1941300,6471,MERBL,1960,1,HI001473,EFS1,15003008007,21.403094,-157.965466,EDU1
Campbell High - Bldg L,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1940700,1940700,6469,MERBL,1972,1,HI001602,EFS1,15003008302,21.315775,-158.008347,EDU1
Highlands Intermediate - Bldg G,1460 HOOLAULEA ST,PEARL CITY,96782,HI,1939800,1939800,6466,MERBL,1963,1,HI001674,EFS1,15003008007,21.400958,-157.962619,EDU1
Kahuku High & Interm - Bldg D,56-490 KAM HWY,KAHUKU,96731,HI,1937700,1937700,6459,MERBL,1962,1,HI001150,EFS1,15003010100,21.675327,-157.947965,EDU1
Makaha Elementary - Bldg D,84-224 ALA NAAUAO PL,WAIANAE,96792,HI,1937700,1937700,6459,MERBL,1962,1,HI001329,EFS1,15003009802,21.470539,-158.212105,EDU1
Waipahu High - Bldg G,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,1931475,1931475,11037,WSF2,1968,2,HI001700,EFS1,15003008701,21.387585,-157.993974,EDU1
Kahaluu Elementary - Bldg A,47-248 WAIHEE RD,KANEOHE,96744,HI,1929000,1929000,6430,MERBL,1963,1,HI001739,EFS1,15003010303,21.457379,-157.845865,EDU1
Shafter Elementary - Bldg B,2508 KAUA ST,FORT SHAFTER,96858,HI,1927975,1927975,11017,WSF2,1966,2,HI001562,EFS1,15003006600,21.341911,-157.884695,EDU1
Kapalama Elementary - Bldg D,1601 N SCHOOL ST,HONOLULU,96817,HI,1927200,1927200,6424,MERBL,1954,1,HI001253,EFS1,15003005600,21.334887,-157.869479,EDU1
Moanalua High - Bldg L,2825 ALA ILIMA,HONOLULU,96819,HI,1915200,1915200,6384,MERBL,1980,2,HI001399,EFS1,15003006805,21.34731,-157.900643,EDU1
Kahaluu Elementary - Bldg D,47-248 WAIHEE RD,KANEOHE,96744,HI,1902600,1902600,6342,MERBL,1963,1,HI001143,EFS1,15003010303,21.457379,-157.845865,EDU1
Jefferson Elem - Bldg C,324 KAPAHULU AVE,HONOLULU,96815,HI,1900800,1900800,6336,MERBL,1951,1,HI001710,EFS1,15003001802,21.273255,-157.818276,EDU1
Highlands Intermediate - Bldg C,1460 HOOLAULEA ST,PEARL CITY,96782,HI,1899300,1899300,6331,MERBL,1961,1,HI001672,EFS1,15003008007,21.400958,-157.962619,EDU1
Pearl Ridge Elementary - Bldg H,98-940 MOANALUA RD,AIEA,96701,HI,1898100,1898100,6327,MERBL,1972,1,HI001493,EFS1,15003007807,21.388587,-157.944984,EDU1
