,NAME,ADDRESS,CITY,ZIPCODE,STATEA,BUILDING_COST,CONTENT_COST,BUILDING_AREA,HUSBT,YEARBUILT,NUMSTORIES,SCHOOLID,EFCLASS,TRACT,LATITUDE,LONGITUDE,OCCUPANCY,CENSUSBLOCK,TERRAINID
417,Kahuku Hospital,56-117 PUALALEA ST,KAHUKU,96731,HI,4150000,6225000,13726,MERBL,1949,2,HI000129,EFHM,15003005700,21.676543,-157.954501,COM6,1.5003E+14,3
418,Kahuku Hospital,56-117 PUALALEA ST,KAHUKU,96731,HI,4150000,6225000,13726,MERBL,1966,1,HI000130,EFHM,15003005700,21.676543,-157.954501,COM6,1.5003E+14,3
419,Kahuku Hospital,56-117 PUALALEA ST,KAHUKU,96731,HI,4150000,6225000,13726,MERBL,1959,1,HI000131,EFHM,15003005700,21.676543,-157.954501,COM6,1.5003E+14,3
420,Kahuku Hospital,56-117 PUALALEA ST,KAHUKU,96731,HI,4150000,6225000,13726,MERBL,1981,1,HI000132,EFHM,15003005700,21.676543,-157.954501,COM6,1.5003E+14,3
421,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1939,1,HI000075,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
422,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1917,1,HI000076,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
423,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1949,2,HI000077,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
424,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1966,1,HI000078,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
425,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1959,1,HI000079,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
426,Kahuku Hospital,56-117 Pualalea St,Kahuku,96731,HI,4200000,6300000,13891,MERBL,1981,1,HI000080,EFHS,15003010100,21.67654,-157.9545,COM6,1.5003E+14,3
427,Kahuku High & Interm - Bldg W,56-490 KAM HWY,KAHUKU,96731,HI,7112400,7112400,23708,MERBL,1979,3,HI001158,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
428,Kahuku High & Interm - Bldg V,56-490 KAM HWY,KAHUKU,96731,HI,5612400,5612400,18708,MERBL,1978,1,HI001156,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
429,Kahuku High & Interm - Bldg Y,56-490 KAM HWY,KAHUKU,96731,HI,4738200,4738200,15794,MERBL,1987,1,HI001162,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
430,Kahuku High & Interm - Bldg Z,56-490 KAM HWY,KAHUKU,96731,HI,3264000,3264000,10880,MERBL,1985,1,HI001164,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
431,Kahuku High & Interm - Bldg G,56-490 KAM HWY,KAHUKU,96731,HI,2786400,2786400,9288,MERBL,1968,1,HI001151,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
432,Kahuku High & Interm - Bldg R,56-490 KAM HWY,KAHUKU,96731,HI,2121600,2121600,7072,MERBL,1965,1,HI001154,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
433,Kahuku High & Interm - Bldg D,56-490 KAM HWY,KAHUKU,96731,HI,1937700,1937700,6459,MERBL,1962,1,HI001150,EFS1,15003010100,21.675327,-157.947965,EDU1,1.5003E+14,4
434,KAHUKU STATION,470 KAM HWY,KAHUKU,96731,HI,1203500,1805250,4734,MERBL,1800,1,HI000063,EFPS,15003010100,21.675375,-157.945885,GOV2,1.5003E+14,4
435,Straub Kailua Family Health Center,641 KAILUA RD,KAILUA,96734,HI,4150000,6225000,13726,MERBL,1960,2,HI000215,EFHM,15003005700,21.389571,-157.740046,COM6,1.5003E+14,4
436,Straub Kailua FHC,641 Kailua Rd,Kailua,96734,HI,8400000,12600000,27782,MERBL,1960,2,HI000069,EFHM,15003011105,21.38957,-157.74005,COM6,1.5003E+14,4
437,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1987,1,HI000219,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
438,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1987,2,HI000220,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
439,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1987,1,HI000221,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
440,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1987,1,HI000222,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
441,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1988,1,HI000223,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
442,Straub Mililani Family Health,95-1249 MEHEULA PKWY,MILILANI,96789,HI,4150000,6225000,13726,MERBL,1993,1,HI000224,EFHM,15003005700,21.454907,-158.006905,COM6,1.5003E+14,4
443,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000099,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
444,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,2,HI000100,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
445,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000101,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
446,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1987,1,HI000102,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
447,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1988,1,HI000103,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
448,Straub Mililani FH,95-1249 Meheula Pkwy,Mililani,96789,HI,8400000,12600000,27782,MERBL,1993,1,HI000104,EFHM,15003008917,21.45491,-158.00691,COM6,1.5003E+14,4
449,Waipahu PS,144 Farrington Hwy,Waipahu,96797,HI,99877,149815.5,393,MERBL,1969,1,HI000031,EFPS,15003008914,21.37854,-158.02244,GOV2,1.5003E+14,4
450,Straub Financial District,222 QUEEN ST,HONOLULU,96813,HI,4150000,6225000,13726,MERBL,1950,1,HI000213,EFHM,15003005700,21.306816,-157.861789,COM6,1.5003E+14,4
451,Straub Financial District,222 Queen St,Honolulu,96813,HI,8400000,12600000,27782,MERBL,1950,1,HI000045,EFHM,15003004000,21.30682,-157.86179,COM6,1.5003E+14,4
452,Straub Kaneohe Family Health,46-56 KAMEHAMEHA HWY,KANEOHE,96744,HI,4150000,6225000,13726,MERBL,1982,2,HI000216,EFHM,15003005700,21.420817,-157.805694,COM6,1.5003E+14,4
453,Straub Kaneohe Family Health,46-56 KAMEHAMEHA HWY,KANEOHE,96744,HI,4150000,6225000,13726,MERBL,1982,1,HI000217,EFHM,15003005700,21.420817,-157.805694,COM6,1.5003E+14,4
454,Straub Kaneohe FH,46-56 Kamehameha Hwy,Kaneohe,96744,HI,8400000,12600000,27782,MERBL,1982,2,HI000073,EFHM,15003010507,21.42082,-157.80569,COM6,1.5003E+14,4
455,Straub Kaneohe FH,46-56 Kamehameha Hwy,Kaneohe,96744,HI,8400000,12600000,27782,MERBL,1982,1,HI000074,EFHM,15003010507,21.42082,-157.80569,COM6,1.5003E+14,4
456,Straub Pearl Ridge,98-151 PALI MOMI ST,AIEA,96701,HI,4150000,6225000,13726,MERBL,1977,2,HI000225,EFHM,15003005700,21.381801,-157.939798,COM6,1.5003E+14,4
457,Straub Pearl Ridge,98-151 PALI MOMI ST,AIEA,96701,HI,4150000,6225000,13726,MERBL,1977,1,HI000226,EFHM,15003005700,21.381801,-157.939798,COM6,1.5003E+14,4
458,Straub Pearl Ridge,98-151 Pali Momi St,Aiea,96701,HI,8400000,12600000,27782,MERBL,1977,2,HI000106,EFHM,15003007808,21.3818,-157.9398,COM6,1.5003E+14,4
459,Straub Pearl Ridge,98-151 Pali Momi St,Aiea,96701,HI,8400000,12600000,27782,MERBL,1977,1,HI000107,EFHM,15003007808,21.3818,-157.9398,COM6,1.5003E+14,4
460,Kaiser High - Bldg H,511 LUNALILO HOME RD,HONOLULU,96825,HI,21647100,21647100,72157,MERBL,1973,3,HI001205,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
461,Kaiser High - Bldg L,511 LUNALILO HOME RD,HONOLULU,96825,HI,6623700,6623700,22079,MERBL,1974,1,HI001208,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
462,Kaiser High - Bldg A,511 LUNALILO HOME RD,HONOLULU,96825,HI,6309000,6309000,21030,MERBL,1971,3,HI001795,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
463,Kaiser High - Bldg C,511 LUNALILO HOME RD,HONOLULU,96825,HI,3753900,3753900,12513,MERBL,1972,3,HI001799,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
464,Kaiser High - Bldg K,511 LUNALILO HOME RD,HONOLULU,96825,HI,3560700,3560700,11869,MERBL,1974,2,HI001207,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
465,Kaiser High - Bldg G,511 LUNALILO HOME RD,HONOLULU,96825,HI,3260700,3260700,10869,MERBL,1973,2,HI001803,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
466,Kaiser High - Bldg E,511 LUNALILO HOME RD,HONOLULU,96825,HI,1662300,1662300,5541,MERBL,1972,3,HI001801,EFS1,15003000105,21.284778,-157.695995,EDU1,1.5003E+14,3
467,Kaiser High - Bldg H,511 Lunalilo Home Rd,Honolulu,96825,HI,21647.1,21647.1,72157,MERBL,1973,3,HI000564,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
468,Kaiser High - Bldg L,511 Lunalilo Home Rd,Honolulu,96825,HI,6623.7,6623.7,22079,MERBL,1974,1,HI000566,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
469,Kaiser High - Bldg A,511 Lunalilo Home Rd,Honolulu,96825,HI,6309,6309,21030,MERBL,1971,3,HI000559,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
470,Kaiser High - Bldg C,511 Lunalilo Home Rd,Honolulu,96825,HI,3753.9,3753.9,12513,MERBL,1972,3,HI000561,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
471,Kaiser High - Bldg K,511 Lunalilo Home Rd,Honolulu,96825,HI,3560.7,3560.7,11869,MERBL,1974,2,HI000565,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
472,Kaiser High - Bldg G,511 Lunalilo Home Rd,Honolulu,96825,HI,3260.7,3260.7,10869,MERBL,1973,2,HI000563,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
473,Kaiser High - Bldg E,511 Lunalilo Home Rd,Honolulu,96825,HI,1662.3,1662.3,5541,MERBL,1972,3,HI000562,EFS1,15003000112,21.28478,-157.696,EDU1,1.5003E+14,3
474,Roosevelt High - Bldg G,1120 NEHOA ST,HONOLULU,96822,HI,5560200,5560200,18534,MERBL,1965,2,HI001522,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
475,Roosevelt High - Bldg J,1120 NEHOA ST,HONOLULU,96822,HI,3777600,3777600,12592,MERBL,1935,1,HI001553,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
476,Roosevelt High - Bldg C,1120 NEHOA ST,HONOLULU,96822,HI,2957400,2957400,9858,MERBL,1959,2,HI001519,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
477,Roosevelt High - Bldg F,1120 NEHOA ST,HONOLULU,96822,HI,2202300,2202300,7341,MERBL,1963,1,HI001521,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
478,Roosevelt High - Bldg N,1120 NEHOA ST,HONOLULU,96822,HI,1858800,1858800,6196,MERBL,1970,2,HI001554,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
479,Roosevelt High - Bldg D,1120 NEHOA ST,HONOLULU,96822,HI,1101900,1101900,3673,MERBL,1956,1,HI001520,EFS1,15003003300,21.310553,-157.837321,EDU1,1.5003E+14,4
480,Campbell High - Bldg D,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,11876400,11876400,39588,MERBL,1975,3,HI001595,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
481,Campbell High - Bldg H,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,7053300,7053300,23511,MERBL,1976,1,HI001599,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
482,Campbell High - Bldg G,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,6901500,6901500,23005,MERBL,1968,2,HI001598,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
483,Campbell High - Bldg O,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,6375900,6375900,21253,MERBL,1963,2,HI001604,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
484,Kaimiloa Elem - Bldg F,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,5339700,5339700,17799,MERBL,1975,2,HI001175,EFS1,15003008302,21.319207,-158.009188,EDU1,1.5003E+14,4
485,Campbell High - Bldg K,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,5042400,5042400,16808,MERBL,1968,1,HI001601,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
486,Campbell High - Bldg J,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4704900,4704900,15683,MERBL,1974,1,HI001600,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
487,Campbell High - Bldg I,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4704900,4704900,15683,MERBL,1974,1,HI001605,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
488,Ilima Intermediate - Bldg C,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,4520400,4520400,15068,MERBL,1962,2,HI001130,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
489,Ilima Intermediate - Bldg E,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3900600,3900600,13002,MERBL,1962,2,HI001132,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
490,Kaimiloa Elem - Bldg E,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,3869400,3869400,12898,MERBL,1990,2,HI001173,EFS1,15003008302,21.319207,-158.009188,EDU1,1.5003E+14,4
491,Ilima Intermediate - Bldg I,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3635400,3635400,12118,MERBL,1980,1,HI001133,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
492,Pohakea Elementary - Bldg A,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3590700,3590700,11969,MERBL,1965,2,HI001495,EFS1,15003008302,21.313723,-158.009911,EDU1,1.5003E+14,4
493,Pohakea Elementary - Bldg B,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3373500,3373500,11245,MERBL,1965,2,HI001496,EFS1,15003008302,21.313723,-158.009911,EDU1,1.5003E+14,4
494,Pohakea Elementary - Bldg C,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3304200,3304200,11014,MERBL,1965,2,HI001497,EFS1,15003008302,21.313723,-158.009911,EDU1,1.5003E+14,4
495,Ilima Intermediate - Bldg B,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3279900,3279900,10933,MERBL,1962,2,HI001129,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
496,Ilima Intermediate - Bldg A,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,3160200,3160200,10534,MERBL,1962,2,HI001128,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
497,Campbell High - Bldg L,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1940700,1940700,6469,MERBL,1972,1,HI001602,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
498,Ilima Intermediate - Bldg J,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1575300,1575300,5251,MERBL,1963,1,HI001134,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
499,Ilima Intermediate - Bldg D,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1301100,1301100,4337,MERBL,1962,2,HI001131,EFS1,15003008302,21.317162,-158.010902,EDU1,1.5003E+14,4
500,Campbell High - Bldg F,91-950 NORTH RD EWA BCH,EWA BEACH,96706,HI,1282500,1282500,4275,MERBL,1973,1,HI001597,EFS1,15003008302,21.315775,-158.008347,EDU1,1.5003E+14,4
501,Farrington High - Bldg J,1101 KALIHI ST,HONOLULU,96817,HI,7407900,7407900,24693,MERBL,1965,3,HI001105,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
502,Farrington High - Bldg Q,1101 KALIHI ST,HONOLULU,96817,HI,6905100,6905100,23017,MERBL,1965,1,HI001107,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
503,Farrington High - Bldg I,1101 KALIHI ST,HONOLULU,96817,HI,6345900,6345900,21153,MERBL,1964,3,HI001104,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
504,Farrington High - Bldg R,1101 KALIHI ST,HONOLULU,96817,HI,4738200,4738200,15794,MERBL,1958,1,HI001108,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
505,Farrington High - Bldg H,1101 KALIHI ST,HONOLULU,96817,HI,4428900,4428900,14763,MERBL,1968,1,HI001103,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
506,Farrington High - Bldg O,1101 KALIHI ST,HONOLULU,96817,HI,3050400,3050400,10168,MERBL,1965,2,HI001106,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
507,Farrington High - Bldg U,1101 KALIHI ST,HONOLULU,96817,HI,2840400,2840400,9468,MERBL,1975,2,HI001109,EFS1,15003005600,21.330721,-157.87242,EDU1,1.5003E+14,4
508,Stevenson Middle - Bldg F,1202 PROSPECT ST,HONOLULU,96813,HI,2154000,2154000,7180,MERBL,1954,1,HI001575,EFS1,15003004300,21.310328,-157.840243,EDU1,1.5003E+14,4
509,Stevenson Middle - Bldg B,1202 PROSPECT ST,HONOLULU,96813,HI,2130300,2130300,7101,MERBL,1954,1,HI001572,EFS1,15003004300,21.310328,-157.840243,EDU1,1.5003E+14,4
510,Stevenson Middle - Bldg E,1202 PROSPECT ST,HONOLULU,96813,HI,1648800,1648800,5496,MERBL,1954,1,HI001574,EFS1,15003004300,21.310328,-157.840243,EDU1,1.5003E+14,4
511,Kailua Intermediate - Bldg B,211 KUULEI RD,KAILUA,96734,HI,8670300,8670300,28901,MERBL,1953,1,HI001765,EFS1,15003011105,21.394057,-157.736191,EDU1,1.5003E+14,4
512,Kailua Intermediate - Bldg C,211 KUULEI RD,KAILUA,96734,HI,7069500,7069500,23565,MERBL,1955,1,HI001767,EFS1,15003011105,21.394057,-157.736191,EDU1,1.5003E+14,4
513,Kailua Intermediate - Bldg H,211 KUULEI RD,KAILUA,96734,HI,3874800,3874800,12916,MERBL,1970,1,HI001769,EFS1,15003011105,21.394057,-157.736191,EDU1,1.5003E+14,4
514,Kailua Elementary - Bldg C,315 KUULEI RD,KAILUA,96734,HI,1557000,1557000,5190,MERBL,1951,1,HI001167,EFS1,15003011105,21.395074,-157.74136,EDU1,1.5003E+14,4
515,Kailua Elementary - Bldg D,315 KUULEI RD,KAILUA,96734,HI,1379700,1379700,4599,MERBL,1951,1,HI001168,EFS1,15003011105,21.395074,-157.74136,EDU1,1.5003E+14,4
516,Kailua Elementary - Bldg E,315 KUULEI RD,KAILUA,96734,HI,832500,832500,2775,MERBL,1951,1,HI001170,EFS1,15003011105,21.395074,-157.74136,EDU1,1.5003E+14,4
517,Kailua Elementary - Bldg G,315 KUULEI RD,KAILUA,96734,HI,832500,832500,2775,MERBL,1951,1,HI001172,EFS1,15003011105,21.395074,-157.74136,EDU1,1.5003E+14,4
518,Kailua Elementary - Bldg J,315 KUULEI RD,KAILUA,96734,HI,799800,799800,2666,MERBL,1951,1,HI001745,EFS1,15003011105,21.395074,-157.74136,EDU1,1.5003E+14,4
519,KAILUA STATION,21 KAINALU DR,KAILUA,96734,HI,3828200,5742300,15058,MERBL,1800,1,HI000061,EFPS,15003011105,21.396734,-157.739448,GOV2,1.5003E+14,4
520,Waialua High & Interm - Bldg T,67-595A KAHUI ST,WAIALUA,96791,HI,8297100,8297100,27657,MERBL,1980,2,HI001629,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
521,Waialua High & Interm - Bldg S,67-595A KAHUI ST,WAIALUA,96791,HI,3767700,3767700,12559,MERBL,1978,2,HI001628,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
522,Waialua High & Interm - Bldg C,67-595A KAHUI ST,WAIALUA,96791,HI,2562300,2562300,8541,MERBL,1972,1,HI001625,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
523,Waialua High & Interm - Bldg W,67-595A KAHUI ST,WAIALUA,96791,HI,2217600,2217600,7392,MERBL,1971,1,HI001632,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
524,Waialua High & Interm - Bldg U,67-595A KAHUI ST,WAIALUA,96791,HI,1998300,1998300,6661,MERBL,1985,1,HI001630,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
525,Waialua High & Interm - Bldg V,67-595A KAHUI ST,WAIALUA,96791,HI,1831200,1831200,6104,MERBL,1993,1,HI001631,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
526,Waialua High & Interm - Bldg L,67-595A KAHUI ST,WAIALUA,96791,HI,1316100,1316100,4387,MERBL,1965,1,HI001627,EFS1,15003009901,21.565831,-158.126461,EDU1,1.5003E+14,3
527,Waialua High & Intermediate - Bldg T,67-595A Kahui St,Waialua,96791,HI,8297.1,8297.1,27657,MERBL,1980,2,HI000986,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
528,Waialua High & Intermediate - Bldg S,67-595A Kahui St,Waialua,96791,HI,3767.7,3767.7,12559,MERBL,1978,2,HI000985,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
529,Waialua High & Intermediate - Bldg C,67-595A Kahui St,Waialua,96791,HI,2562.3,2562.3,8541,MERBL,1972,1,HI000982,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
530,Waialua High & Intermediate - Bldg W,67-595A Kahui St,Waialua,96791,HI,2217.6,2217.6,7392,MERBL,1971,1,HI000989,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
531,Waialua High & Intermediate - Bldg U,67-595A Kahui St,Waialua,96791,HI,1998.3,1998.3,6661,MERBL,1985,1,HI000987,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
532,Waialua High & Intermediate - Bldg V,67-595A Kahui St,Waialua,96791,HI,1831.2,1831.2,6104,MERBL,1993,1,HI000988,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
533,Waialua High & Intermediate - Bldg L,67-595A Kahui St,Waialua,96791,HI,1316.1,1316.1,4387,MERBL,1965,1,HI000984,EFS1,15003009904,21.56583,-158.12646,EDU1,1.5003E+14,3
534,Leilehua High - Bldg R,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,7943100,7943100,26477,MERBL,1968,2,HI001294,EFS1,15003009200,21.500558,-158.012026,EDU1,1.5003E+14,4
535,Leilehua High - Bldg N,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,4982400,4982400,16608,MERBL,1965,2,HI001293,EFS1,15003009200,21.500558,-158.012026,EDU1,1.5003E+14,4
536,Leilehua High - Bldg EE,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,2219400,2219400,7398,MERBL,1970,1,HI001292,EFS1,15003009200,21.500558,-158.012026,EDU1,1.5003E+14,4
537,Leilehua High - Bldg B,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,1327200,1327200,4424,MERBL,1949,1,HI001291,EFS1,15003009200,21.500558,-158.012026,EDU1,1.5003E+14,4
538,Leilehua High - Bldg Z,1515 CALIFORNIA AVE,WAHIAWA,96786,HI,1176000,1176000,3920,MERBL,1964,1,HI001296,EFS1,15003009200,21.500558,-158.012026,EDU1,1.5003E+14,4
539,Pearl City High - Bldg H,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,7827900,7827900,26093,MERBL,1972,1,HI001464,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
540,Pearl City High - Bldg O,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,7134600,7134600,23782,MERBL,1979,2,HI001469,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
541,Momilani Elementary - Bldg B,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,5154000,5154000,17180,MERBL,1972,1,HI001422,EFS1,15003007810,21.413165,-157.954705,EDU1,1.5003E+14,4
542,Pearl City High - Bldg E,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4987800,4987800,16626,MERBL,1972,2,HI001461,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
543,Pearl City High - Bldg C,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4936500,4936500,16455,MERBL,1972,3,HI001459,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
544,Pearl City High - Bldg D,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,4167300,4167300,13891,MERBL,1972,3,HI001460,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
545,Pearl City High - Bldg K,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,2811600,2811600,9372,MERBL,1973,1,HI001466,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
546,Pearl City High - Bldg I,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,2041200,2041200,6804,MERBL,1976,1,HI001465,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
547,Pearl City High - Bldg F,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,1114500,1114500,3715,MERBL,1972,1,HI001462,EFS1,15003007810,21.414834,-157.952268,EDU1,1.5003E+14,4
548,Mililani High - Bldg B,95-1200 MEHEULA PKWY,MILILANI,96789,HI,7644000,7644000,25480,MERBL,1973,2,HI001368,EFS1,15003008907,21.45336,-158.009964,EDU1,1.5003E+14,4
549,Mililani High - Bldg E,95-1200 MEHEULA PKWY,MILILANI,96789,HI,6649500,6649500,22165,MERBL,1987,1,HI001370,EFS1,15003008907,21.45336,-158.009964,EDU1,1.5003E+14,4
550,Mililani High - Bldg L,95-1200 MEHEULA PKWY,MILILANI,96789,HI,5688600,5688600,18962,MERBL,1976,2,HI001375,EFS1,15003008907,21.45336,-158.009964,EDU1,1.5003E+14,4
