OBJECTID,CensusBlock,SURFACEROUGHNESS,SRIndex
10051,150030096034008,0.34700000,0.35000000
10052,150030096034010,0.29100000,0.29000000
10053,150030097041007,0.40200000,0.40000000
10054,150030097041010,0.28900000,0.29000000
10055,150030097041026,0.27300000,0.27000000
10056,150030080051002,0.51700000,0.52000000
10057,150030080051007,0.54800000,0.55000000
10058,150030080051011,0.55100000,0.55000000
10059,150030080072005,0.52600000,0.53000000
10060,150030080072016,0.48900000,0.49000000
10061,150030084061026,0.15300000,0.15000000
10062,150030083011048,0.30600000,0.31000000
10063,150030089091004,0.48800000,0.49000000
10064,150030089091005,0.49300000,0.49000000
10065,150030089184001,0.55300000,0.55000000
10066,150030089183001,0.51000000,0.51000000
10067,150030084121006,0.42700000,0.43000000
10068,150030067021001,0.49900000,0.50000000
10069,150030068042012,0.47400000,0.47000000
10070,150030068042013,0.45000000,0.45000000
10071,150030068042005,0.46800000,0.47000000
10072,150030068042018,0.47200000,0.47000000
10073,150030053002001,0.52300000,0.52000000
10074,150030067012001,0.38700000,0.39000000
10075,150030067012017,0.45500000,0.46000000
10076,150030068052008,0.47200000,0.47000000
10077,150030008001015,0.53000000,0.53000000
10078,150030008001019,0.52600000,0.53000000
10079,150030005004004,0.34500000,0.34000000
10080,150030005004008,0.39400000,0.39000000
10081,150030048004000,0.51100000,0.51000000
10082,150030001103007,0.20200000,0.20000000
10083,150030001111014,0.13500000,0.14000000
10084,150030057001000,0.50700000,0.51000000
10085,150030067013017,0.46000000,0.46000000
10086,150030067013031,0.44700000,0.45000000
10087,150030101004046,0.30400000,0.30000000
10088,150030101003035,0.26700000,0.27000000
10089,150030101003034,0.18300000,0.18000000
10090,150030101003028,0.19600000,0.20000000
10091,150030102023002,0.33800000,0.34000000
10092,150030101004014,0.28500000,0.28000000
10093,150030101004007,0.31400000,0.31000000
10094,150030101004018,0.30800000,0.31000000
10095,150030101004017,0.34500000,0.34000000
10096,150030101004057,0.31200000,0.31000000
10097,150030101004011,0.35600000,0.36000000
10098,150030101004001,0.24400000,0.24000000
10099,150030093002005,0.48400000,0.48000000
10100,150030095071020,0.41500000,0.42000000
10101,150030092003016,0.46700000,0.47000000
10102,150030091002066,0.42000000,0.42000000
10103,150030092002017,0.45500000,0.46000000
10104,150030092002015,0.48700000,0.49000000
10105,150030092002016,0.46100000,0.46000000
10106,150030092001005,0.55900000,0.56000000
10107,150030092001004,0.54300000,0.54000000
10108,150030092001017,0.49800000,0.50000000
10109,150030092001011,0.48900000,0.49000000
10110,150030093003001,0.51800000,0.52000000
10111,150030093003006,0.53700000,0.54000000
10112,150030095041014,0.39400000,0.39000000
10113,150030095041022,0.48100000,0.48000000
10114,150030095041029,0.40300000,0.40000000
10115,150030091002059,0.42400000,0.42000000
10116,150030086145002,0.45100000,0.45000000
10117,150030083011078,0.51600000,0.52000000
10118,150030083013011,0.30600000,0.31000000
10119,150030083011020,0.30600000,0.31000000
10120,150030086222018,0.44200000,0.44000000
10121,150030086222010,0.49000000,0.49000000
10122,150030085021185,0.40300000,0.40000000
10123,150030085021152,0.37700000,0.38000000
10124,150030085021041,0.43800000,0.44000000
10125,150030085021144,0.54500000,0.55000000
10126,150030078092004,0.44400000,0.44000000
10127,150030086172042,0.34900000,0.35000000
10128,150030075042000,0.40300000,0.40000000
10129,150030074001181,0.48900000,0.49000000
10130,150030074001122,0.31900000,0.32000000
10131,150030083013008,0.60400000,0.60000000
10132,150030083011062,0.49600000,0.50000000
10133,150030059001019,0.54400000,0.54000000
10134,150030060002016,0.53500000,0.54000000
10135,150039813001010,0.49300000,0.49000000
10136,150039813001016,0.54100000,0.54000000
10137,150039802001008,0.40700000,0.41000000
10138,150030071001022,0.42600000,0.43000000
10139,150030071001036,0.42800000,0.43000000
10140,150030071001035,0.44700000,0.45000000
10141,150030071001018,0.43400000,0.43000000
10142,150030071001040,0.42700000,0.43000000
10143,150030059002012,0.53800000,0.54000000
10144,150030059002016,0.54100000,0.54000000
10145,150030059002014,0.44700000,0.45000000
10146,150030059002021,0.53600000,0.54000000
10147,150030059002019,0.53400000,0.53000000
10148,150030059002018,0.52600000,0.53000000
10149,150030075021032,0.47300000,0.47000000
10150,150030009022009,0.52100000,0.52000000
10151,150030101004062,0.35600000,0.36000000
10152,150030101004029,0.38500000,0.38000000
10153,150030101004028,0.30000000,0.30000000
10154,150030101004044,0.30100000,0.30000000
10155,150030101004048,0.31600000,0.32000000
10156,150030102013003,0.30900000,0.31000000
10157,150030102013005,0.32300000,0.32000000
10158,150030102013023,0.40400000,0.40000000
10159,150030101002002,0.26200000,0.26000000
10160,150030091001006,0.43600000,0.44000000
10161,150030091001003,0.49400000,0.49000000
10162,150030090001033,0.43600000,0.44000000
10163,150030091002038,0.39800000,0.40000000
10164,150030091002024,0.30400000,0.30000000
10165,150039807001054,0.33200000,0.33000000
10166,150039807001011,0.56400000,0.56000000
10167,150039807001009,0.67400000,0.67000000
10168,150030095071004,0.45900000,0.46000000
10169,150030095031040,0.38600000,0.39000000
10170,150030091002009,0.52500000,0.52000000
10171,150039807001041,0.42400000,0.42000000
10172,150039807001042,0.68500000,0.68000000
10173,150030091002025,0.30300000,0.30000000
10174,150030095011003,0.42400000,0.42000000
10175,150030095011023,0.44600000,0.45000000
10176,150030095011018,0.44200000,0.44000000
10177,150030078111004,0.45900000,0.46000000
10178,150030080061003,0.36800000,0.37000000
10179,150030078081001,0.39500000,0.40000000
10180,150030078081002,0.46600000,0.47000000
10181,150030077011005,0.47600000,0.48000000
10182,150030077011003,0.49200000,0.49000000
10183,150030086131004,0.33000000,0.33000000
10184,150030086223005,0.36600000,0.37000000
10185,150030080012002,0.46700000,0.47000000
10186,150030080012004,0.48100000,0.48000000
10187,150030080012006,0.47200000,0.47000000
10188,150030077012013,0.51700000,0.52000000
10189,150030080052013,0.51500000,0.52000000
10190,150030080052002,0.60000000,0.60000000
10191,150030073031017,0.22900000,0.23000000
10192,150030089311015,0.56800000,0.57000000
10193,150030089311006,0.56700000,0.57000000
10194,150030086172041,0.35600000,0.36000000
10195,150030080032003,0.47600000,0.48000000
10196,150030089281001,0.67900000,0.68000000
10197,150030089281000,0.66300000,0.66000000
10198,150030089271014,0.50100000,0.50000000
10199,150030115002013,0.36600000,0.37000000
10200,150030089224005,0.41100000,0.41000000
10201,150030084101015,0.17800000,0.18000000
10202,150030086101008,0.22000000,0.22000000
10203,150030114003000,0.42700000,0.43000000
10204,150030084061018,0.34400000,0.34000000
10205,150030084061031,0.34200000,0.34000000
10206,150030030004003,0.45000000,0.45000000
10207,150030031021009,0.49100000,0.49000000
10208,150030031021002,0.46300000,0.46000000
10209,150030025001005,0.53300000,0.53000000
10210,150030025001013,0.50100000,0.50000000
10211,150030030003002,0.45100000,0.45000000
10212,150030030003001,0.46700000,0.47000000
10213,150030034032000,0.48400000,0.48000000
10214,150030033001006,0.45400000,0.45000000
10215,150030034034005,0.52200000,0.52000000
10216,150030029001007,0.51000000,0.51000000
10217,150030029001010,0.49600000,0.50000000
10218,150030029001001,0.55700000,0.56000000
10219,150030108021034,0.35800000,0.36000000
10220,150030111032011,0.46600000,0.47000000
10221,150030111032010,0.44000000,0.44000000
10222,150030103062000,0.45700000,0.46000000
10223,150030103053007,0.38700000,0.39000000
10224,150030103053001,0.44300000,0.44000000
10225,150030103053006,0.43200000,0.43000000
10226,150030103052002,0.51700000,0.52000000
10227,150030103032033,0.53400000,0.53000000
10228,150030098011002,0.24600000,0.25000000
10229,150039400024007,0.18500000,0.18000000
10230,150039400023003,0.19700000,0.20000000
10231,150030097032042,0.47000000,0.47000000
10232,150039400022002,0.32700000,0.33000000
10233,150039400021001,0.24600000,0.25000000
10234,150030097013008,0.34500000,0.34000000
10235,150030096081107,0.30100000,0.30000000
10236,150030096081012,0.70100000,0.70000000
10237,150030096081017,0.68400000,0.68000000
10238,150030096081147,0.68500000,0.68000000
10239,150030096081044,0.66200000,0.66000000
10240,150030086142017,0.48000000,0.48000000
10241,150030086149012,0.32400000,0.32000000
10242,150030075021050,0.47400000,0.47000000
10243,150030074001150,0.44500000,0.44000000
10244,150030074001075,0.42100000,0.42000000
10245,150030087033007,0.50400000,0.50000000
10246,150030087033008,0.52600000,0.53000000
10247,150030087033009,0.50900000,0.51000000
10248,150030086171014,0.36700000,0.37000000
10249,150030075031001,0.46700000,0.47000000
10250,150030075031019,0.43400000,0.43000000
10251,150030071001009,0.45300000,0.45000000
10252,150030007002001,0.52300000,0.52000000
10253,150030007002006,0.51300000,0.51000000
10254,150030001123007,0.47700000,0.48000000
10255,150030001121011,0.48900000,0.49000000
10256,150030001121006,0.46900000,0.47000000
10257,150030056001001,0.52300000,0.52000000
10258,150030023003002,0.52800000,0.53000000
10259,150030001071009,0.33700000,0.34000000
10260,150030040001007,0.45600000,0.46000000
10261,150030040001013,0.50000000,0.50000000
10262,150030052002005,0.49500000,0.50000000
10263,150030052002006,0.51300000,0.51000000
10264,150030052001009,0.38200000,0.38000000
10265,150030001111016,0.19800000,0.20000000
10266,150030001111004,0.40100000,0.40000000
10267,150030005003003,0.40100000,0.40000000
10268,150030007001000,0.50300000,0.50000000
10269,150030006001000,0.35200000,0.35000000
10270,150030109041011,0.49300000,0.49000000
10271,150030111031012,0.55700000,0.56000000
10272,150030113004011,0.32800000,0.33000000
10273,150030113004006,0.41000000,0.41000000
10274,150030103061015,0.53200000,0.53000000
10275,150030103061019,0.47400000,0.47000000
10276,150030103031014,0.52600000,0.53000000
10277,150030108011009,0.47600000,0.48000000
10278,150030108012012,0.30800000,0.31000000
10279,150030108011011,0.43200000,0.43000000
10280,150030108011041,0.29300000,0.29000000
10281,150030108012003,0.17500000,0.18000000
10282,150030097031004,0.37700000,0.38000000
10283,150030098011007,0.39400000,0.39000000
10284,150030097041012,0.30700000,0.31000000
10285,150030097012002,0.38700000,0.39000000
10286,150030096081099,0.08400000,0.08000000
10287,150030096082017,0.34400000,0.34000000
10288,150030098012001,0.35800000,0.36000000
10289,150030098022004,0.44400000,0.44000000
10290,150030096081074,0.25400000,0.25000000
10291,150030097011011,0.26500000,0.26000000
10292,150030089221002,0.33400000,0.33000000
10293,150030089221008,0.33300000,0.33000000
10294,150030080021020,0.50800000,0.51000000
10295,150030089311014,0.55200000,0.55000000
10296,150030089224016,0.42800000,0.43000000
10297,150030087013009,0.45500000,0.46000000
10298,150030087013008,0.46100000,0.46000000
10299,150030089152004,0.32100000,0.32000000
10300,150030089151015,0.39800000,0.40000000
10301,150030089151020,0.40600000,0.41000000
10302,150030089204000,0.50200000,0.50000000
10303,150030039001014,0.34600000,0.35000000
10304,150030035021002,0.52700000,0.53000000
10305,150030035023000,0.52800000,0.53000000
10306,150030048001005,0.55600000,0.56000000
10307,150030048001009,0.51400000,0.51000000
10308,150030048004011,0.49700000,0.50000000
10309,150030048004007,0.51800000,0.52000000
10310,150030048004015,0.51200000,0.51000000
10311,150030048004004,0.51200000,0.51000000
10312,150030013003011,0.53200000,0.53000000
10313,150030013003006,0.51800000,0.52000000
10314,150030013003009,0.52300000,0.52000000
10315,150030063011005,0.52000000,0.52000000
10316,150030038002004,0.52000000,0.52000000
10317,150030038002020,0.46000000,0.46000000
10318,150030038002016,0.51200000,0.51000000
10319,150030063012002,0.44100000,0.44000000
10320,150030063013004,0.47000000,0.47000000
10321,150030007001006,0.50600000,0.51000000
10322,150030059001020,0.54400000,0.54000000
10323,150030060002014,0.53400000,0.53000000
10324,150030069001017,0.44600000,0.45000000
10325,150030066001000,0.48100000,0.48000000
10326,150030020051000,0.45500000,0.46000000
10327,150030002004000,0.27300000,0.27000000
10328,150030068053005,0.34600000,0.35000000
10329,150030042002000,0.51400000,0.51000000
10330,150030043001000,0.45700000,0.46000000
10331,150030001103011,0.31100000,0.31000000
10332,150030043003000,0.47600000,0.48000000
10333,150030044001007,0.60400000,0.60000000
10334,150030001071005,0.27800000,0.28000000
10335,150030094002009,0.38700000,0.39000000
10336,150030095072001,0.56100000,0.56000000
10337,150039807001002,0.73800000,0.74000000
10338,150030093001007,0.53500000,0.54000000
10339,150030093001002,0.53700000,0.54000000
10340,150030095011015,0.44200000,0.44000000
10341,150030095012006,0.42300000,0.42000000
10342,150030093001006,0.54500000,0.55000000
10343,150030095071017,0.46400000,0.46000000
10344,150030092003008,0.52600000,0.53000000
10345,150030092003017,0.46900000,0.47000000
10346,150030092003015,0.46000000,0.46000000
10347,150030092002018,0.46800000,0.47000000
10348,150030092001007,0.48900000,0.49000000
10349,150030092001018,0.51500000,0.52000000
10350,150030074001067,0.24000000,0.24000000
10351,150030074001195,0.24000000,0.24000000
10352,150030074001058,0.23200000,0.23000000
10353,150030074001056,0.22500000,0.22000000
10354,150030074001064,0.33800000,0.34000000
10355,150030074001059,0.38300000,0.38000000
10356,150030085021143,0.51500000,0.52000000
10357,150030085021076,0.42300000,0.42000000
10358,150030085021074,0.41700000,0.42000000
10359,150030085021026,0.34500000,0.34000000
10360,150030085021020,0.33400000,0.33000000
10361,150030089224008,0.37600000,0.38000000
10362,150030089224001,0.38500000,0.38000000
10363,150030089224018,0.40100000,0.40000000
10364,150030089222000,0.37000000,0.37000000
10365,150030089223009,0.42800000,0.43000000
10366,150030088003007,0.41700000,0.42000000
10367,150030080021007,0.52200000,0.52000000
10368,150030089281019,0.56400000,0.56000000
10369,150030089281010,0.50500000,0.50000000
10370,150030003023007,0.45600000,0.46000000
10371,150030003023005,0.49600000,0.50000000
10372,150030003022002,0.26100000,0.26000000
10373,150030056001006,0.51700000,0.52000000
10374,150030048001008,0.50300000,0.50000000
10375,150030073031037,0.25200000,0.25000000
10376,150030051001004,0.50100000,0.50000000
10377,150030042001001,0.48800000,0.49000000
10378,150030027012005,0.52100000,0.52000000
10379,150030063021000,0.52800000,0.53000000
10380,150030030003000,0.46700000,0.47000000
10381,150030064021008,0.61700000,0.62000000
10382,150030064021007,0.63400000,0.63000000
10383,150030060001000,0.54000000,0.54000000
10384,150030037005000,0.47700000,0.48000000
10385,150030037002000,0.37900000,0.38000000
10386,150039814001016,0.49600000,0.50000000
10387,150030044001024,0.42500000,0.42000000
10388,150030067021005,0.47500000,0.48000000
10389,150030094001003,0.47700000,0.48000000
10390,150039806001034,0.42700000,0.43000000
10391,150039806001030,0.40600000,0.41000000
10392,150039806001022,0.49900000,0.50000000
10393,150030095071016,0.47700000,0.48000000
10394,150030095071013,0.48400000,0.48000000
10395,150030095072010,0.46100000,0.46000000
10396,150030095072003,0.53400000,0.53000000
10397,150039807001032,0.44500000,0.44000000
10398,150030095012008,0.46400000,0.46000000
10399,150030095012007,0.46600000,0.47000000
10400,150030093002009,0.53300000,0.53000000
10401,150030092003010,0.54300000,0.54000000
10402,150030092003011,0.51600000,0.52000000
10403,150030085021042,0.37700000,0.38000000
10404,150030085021080,0.38600000,0.39000000
10405,150030085021175,0.38600000,0.39000000
10406,150030086111005,0.13800000,0.14000000
10407,150030086111004,0.18900000,0.19000000
10408,150030086121007,0.36900000,0.37000000
10409,150030086143004,0.11700000,0.12000000
10410,150030086143002,0.11900000,0.12000000
10411,150030089142003,0.31700000,0.32000000
10412,150030089074003,0.48300000,0.48000000
10413,150030089074004,0.48900000,0.49000000
10414,150030115003021,0.38600000,0.39000000
10415,150030115003017,0.37400000,0.37000000
10416,150030073021048,0.47900000,0.48000000
10417,150030074001167,0.48000000,0.48000000
10418,150030083013002,0.38900000,0.39000000
10419,150030087012027,0.39100000,0.39000000
10420,150030075021016,0.46700000,0.47000000
10421,150030089252000,0.49700000,0.50000000
10422,150030080011002,0.50500000,0.50000000
